symbol,roa,roe,mce,niev,aegr,afcf,inc,avrt,wacc,ytd,exp_rat,debt / assets,inc / earn,roc
STXS,-0.1,-0.16,5.2,-0.06,-1308.8,-9.1,['1990'],-0.18,,,1.37,,-0.0,-0.13
STX,0.17,4.68,105.09,0.14,2.09,-2.95,['1978'],2.51,0.1,1.4,0.83,0.57,0.13,0.25
STWD,0.01,0.08,1.06,0.07,10.72,-536.37,,0.05,0.01,20.1,0.74,0.2,0.0,0.01
STVN,0.07,0.19,4.79,0.03,85.68,9.55,['1949'],0.16,0.14,7.65,0.81,0.13,0.03,0.1
STTK,-0.22,0.27,0.34,-0.49,100.03,-49.03,['172154'],-0.08,-0.08,-13.3,2.51,0.0,,-0.35
STT,0.01,0.11,1.06,0.1,1.89,6.75,['1792'],0.06,0.04,17.07,0.71,0.04,0.0,0.07
STSS,-1.65,-2.08,0.0,0.0,0.0,-43.64,,-2.69,-2.69,-27.27,0.0,0.0,-0.04,-2.08
STSA,-0.61,-0.2,0.26,-1.95,119.98,-35.5,,-0.71,,,inf,,-0.0,-0.76
STRY,-0.66,0.41,0.0,0.0,34.4,-14.03,,-0.46,-0.84,-10.57,6.82,0.85,-0.19,-0.83
STRT,0.0,0.0,0.53,0.07,-173.47,-284.46,['1908'],0.0,0.0,inf,0.98,0.03,0.03,0.0
STRS,0.01,0.02,1.3,0.28,144.99,163.96,['1992'],0.02,0.02,50.2,1.73,0.2,-0.16,0.01
STRR,-0.04,-0.18,0.32,-0.56,-247.64,-151.52,['1985'],-0.13,,,1.07,,-0.12,-0.07
STRO,-0.23,-0.34,1.34,-0.31,81.32,-49.19,,-0.4,-0.36,-6.1,2.59,0.05,-0.03,-0.27
STRN,0.04,0.43,0.64,0.01,43.32,-100.0,['1994'],0.26,,,1.01,,-0.31,0.13
STRM,-0.09,-0.32,2.68,-0.07,-823.89,-809.55,['1989'],-0.25,-0.19,-5.9,1.46,0.16,-0.03,-0.15
STRL,0.05,0.17,2.52,0.07,37.51,-29.06,['1955'],0.14,0.08,7.94,0.93,0.35,0.17,0.07
STRE,-0.0,0.05,-18.86,-0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
STRC,-0.74,-0.86,0.74,-0.51,152.75,-34.17,['1983'],-1.17,,,16.96,,-0.0,-0.84
STRA,0.02,0.03,1.15,0.03,-215.86,-14.93,['1892'],0.04,0.04,25.4,0.9,0.06,0.03,0.03
STR,0.0,0.01,0.0,0.0,-281.86,1067.21,,0.0,0.0,inf,0.57,0.11,0.04,0.0
STOR,0.03,0.05,1.69,0.03,10.72,-11.45,,0.06,0.05,17.17,0.46,0.44,0.4,0.03
STOK,-0.2,-0.21,1.25,-0.32,94.68,-41.51,,-0.3,-0.3,-6.33,inf,0.0,0.0,-0.21
STNG,-0.02,-0.05,1.62,-0.08,-239.22,,,-0.04,0.03,-24.7,1.17,0.13,-1.51,-0.02
STNE,0.01,0.04,0.25,-0.4,-28.71,239.63,,0.03,0.09,34.23,0.81,0.1,1.15,0.03
STN,0.03,0.08,2.71,0.04,105.15,-18.59,1954,0.07,0.06,14.89,0.91,0.22,0.13,0.04
STM,0.1,0.17,3.63,0.06,22.73,-21.54,['1987'],0.18,0.15,7.06,0.81,0.15,0.02,0.12
STLD,0.14,0.28,3.23,0.16,139.64,-213.53,['1993'],0.28,0.19,5.47,0.77,0.24,0.01,0.17
STLA,0.05,0.17,0.85,0.3,178.2,-1.29,['1899'],0.14,0.11,8.24,0.89,0.12,0.04,0.09
STKS,0.06,0.21,3.41,0.15,10.09,-114.57,,0.16,0.16,7.85,0.9,0.1,0.14,0.07
STKL,0.0,-0.13,3.32,-0.0,-3510.43,-64.46,['1973'],-0.06,-0.02,-16.87,0.98,0.23,0.5,-0.02
STKH,-0.45,-0.11,0.0,0.0,0.0,-93.45,,-0.5,-0.5,-7.0,0.0,0.0,-0.0,-0.11
STIX,-0.13,0.96,0.0,0.0,-34.0,-60.25,,0.35,-0.45,-1.64,1.25,0.5,-0.21,-0.31
STIM,-0.27,-0.6,1.86,-0.2,9.56,-9.17,,-0.57,-0.37,-5.45,1.49,0.25,-0.15,-0.33
STGW,0.03,0.08,2.19,0.03,57.87,-30.07,,0.07,0.03,14.59,0.95,0.29,0.4,0.04
STG,-0.1,0.85,-0.05,4.07,-66.41,,,0.32,0.38,6.92,0.95,0.07,0.1,-0.24
STET,-0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,inf,0.0,0.0,0.0,-0.0
STER,-0.03,-0.06,1.74,-0.02,-26.28,-28.42,['1975'],-0.06,-0.08,-17.47,0.99,0.36,8.48,-0.03
STEP,0.1,0.38,2.15,0.11,100.15,-37.3,,0.29,0.27,6.15,0.65,0.02,0.0,0.17
STEM,-0.37,0.3,2.7,-0.06,49.58,19.02,,-0.22,-0.12,-5.75,1.62,0.33,-0.22,-2.91
STEL,0.01,0.07,0.0,0.0,35.68,-23.14,,0.05,0.04,20.4,0.54,0.03,0.0,0.05
STE,0.05,0.09,2.73,0.01,-2.31,-3.37,['1985'],0.1,0.08,10.8,0.86,0.26,0.14,0.06
STCN,-0.03,-2.04,10.9,-0.66,122.09,-38.9,['1986'],-1.05,0.06,-0.35,0.98,0.54,2.14,-0.05
STC,0.07,0.15,0.9,0.28,90.37,-39.7,['1893'],0.15,0.11,7.77,0.87,0.16,0.01,0.08
STBX,0.03,0.85,0.0,0.0,0.0,-118.66,,0.45,0.45,6.72,0.0,0.0,0.0,0.76
STBA,0.01,0.08,1.21,0.08,113.04,30.99,['1902'],0.05,0.05,20.5,0.57,0.01,0.0,0.07
STAR,0.02,0.1,0.81,0.19,-543.22,-187.75,,0.07,0.05,14.79,0.93,0.53,4.09,0.02
STAG,0.03,0.05,1.68,0.03,86.12,-16.14,,0.06,0.05,17.17,0.71,0.38,0.39,0.03
STAF,-0.05,3.13,1.95,0.18,14.25,-45.97,,1.52,1.66,17.26,1.02,0.0,-1.0,-0.35
STAB,-496.21,17.79,-2.9,-22.41,323.29,477.59,,-487.32,84.51,845.1,22.01,0.5,-0.04,-1.0
STAA,0.05,0.06,10.18,0.01,146.41,-22.16,['1982'],0.08,0.08,13.3,0.86,0.0,0.0,0.06
ST,0.05,0.13,2.25,0.05,8.87,4.09,['1916'],0.12,0.07,9.03,0.83,0.49,0.28,0.05
SSYS,-0.13,-0.17,0.93,-0.07,1300.96,-1441.72,['1989'],-0.22,,,1.12,,-0.07,-0.15
SSY,0.01,0.01,0.32,-0.33,-289.52,-194.93,['1959'],0.02,,,1.22,,-0.0,0.01
SSU,-0.05,-0.1,5.29,-0.02,30.55,14.66,,-0.1,-0.06,-10.6,1.04,0.11,-0.23,-0.06
SSTK,0.09,0.15,3.99,0.05,73.9,-22.86,,0.16,0.16,7.85,0.86,0.0,0.0,0.14
SSTI,-0.02,-0.05,11.35,-0.01,-219.85,24.65,['1996'],-0.04,-0.04,-25.4,1.07,0.0,0.0,-0.04
SST,,,0.0,0.0,10.77,-34.06,,,,,0.93,,0.33,
SSSS,0.14,0.19,0.32,1.26,965.3,-144.52,,0.24,0.2,6.17,7.27,0.16,-0.08,0.17
SSRM,0.04,0.06,0.88,0.12,567.17,-521.74,['1946'],0.07,0.07,14.99,0.63,0.06,0.03,0.04
SSP,0.02,0.08,0.77,0.1,-603.38,-104.1,['1878'],0.06,0.05,17.17,0.82,0.47,0.39,0.02
SSNT,0.1,0.21,1.95,-0.01,738.33,289.07,['1988'],0.2,0.19,6.9,1.01,0.03,-0.2,0.18
SSNC,0.03,0.09,2.13,0.06,131.81,-19.52,['1986'],0.08,0.05,13.0,0.75,0.34,0.16,0.04
SSL,-0.02,-0.08,0.06,3.62,-861.98,10.26,['1950'],-0.06,-0.02,-16.87,0.82,0.2,0.14,-0.02
SSKN,-0.08,-0.13,1.17,-0.09,-9.43,131.07,['1989'],-0.15,-0.11,-7.77,1.15,0.16,-0.07,-0.12
SSIC,-0.2,0.55,0.0,0.0,25.99,0.0,,0.08,0.08,13.3,56.25,0.0,0.0,0.55
SSD,0.14,0.18,3.36,0.07,29.29,12.38,['1956'],0.23,0.23,6.65,0.77,0.0,0.0,0.17
SSBK,0.01,0.08,1.48,0.07,47.37,14.12,,0.05,,,0.58,,0.0,0.07
SSBI,0.01,0.13,1.3,0.13,37.76,-51.1,['1982'],0.08,0.05,13.0,0.49,0.05,0.0,0.08
SSB,0.01,0.07,1.24,0.08,87.72,-1.04,['1933'],0.05,0.05,20.5,0.52,0.01,0.0,0.06
SSAA,-0.07,-0.75,-19.22,0.0,0.0,0.0,,-0.44,-0.44,-6.67,0.0,0.0,0.0,-0.75
SRZN,-0.5,-0.25,0.26,-1.95,50.66,-32.34,,-0.62,-0.62,-7.81,inf,0.0,0.0,-0.56
SRTS,-0.06,-0.07,0.0,0.0,41.97,194.46,,-0.1,,,0.85,,0.0,-0.07
SRT,-0.03,-0.1,0.76,0.01,1.68,34.42,['1987'],-0.08,-0.02,-12.7,0.94,0.25,0.25,-0.05
SRRK,-0.3,-0.5,1.55,-0.49,41.79,-61.07,,-0.55,-0.43,-6.12,7.9,0.16,0.0,-0.36
SRPT,-0.23,-0.6,10.99,-0.04,16.88,-753.63,['1980'],-0.53,-0.21,-3.99,1.64,0.35,-0.14,-0.27
SRNE,-0.51,-2.98,4.86,-1.12,29.73,-19.91,,-2.0,-0.78,-8.3,7.96,0.16,-0.03,-0.62
SRL,0.05,0.06,0.31,0.07,577.12,33.77,,0.08,0.07,13.2,0.79,0.08,0.0,0.05
SRI,0.05,0.1,2.13,0.01,-81.35,-82.74,['1965'],0.1,0.06,10.6,1.01,0.25,-0.56,0.06
SRGA,-0.4,-4.45,38.02,-0.27,2247.81,-50.39,['1997'],-2.62,-1.18,-12.18,1.57,0.08,0.0,-0.93
SRG,-0.02,-0.09,0.75,-0.05,-5.18,-79.52,,-0.06,0.03,-16.37,1.61,0.6,-1.64,-0.03
SRE,0.03,0.11,2.05,0.03,40.63,-29.06,['1998'],0.08,0.07,13.2,0.78,0.28,0.43,0.04
SRDX,0.01,0.01,3.48,0.01,-26.08,348.51,['1979'],0.02,0.02,50.2,0.96,0.0,0.07,0.01
SRCL,-0.03,-0.07,1.95,-0.01,-31.08,-0.49,['1989'],-0.06,-0.02,-16.87,0.91,0.29,0.31,-0.03
SRCE,0.01,0.11,1.52,0.09,15.23,-5.97,['1863'],0.06,0.05,17.17,0.54,0.01,0.0,0.09
SRC,0.02,0.04,1.31,0.03,163.62,-5.49,,0.04,0.04,25.4,0.53,0.41,0.36,0.02
SRAX,-0.41,-0.79,2.19,-0.76,-56.4,-13.15,,-0.8,,,1.0,,-121.12,-0.77
SRAD,0.01,0.06,4.39,0.0,6.18,5.72,,0.04,0.05,25.5,0.91,0.23,0.63,0.02
SR,0.02,0.08,1.57,0.07,46.95,-7.52,['1857'],0.06,0.04,17.07,0.8,0.31,0.24,0.03
SQZ,-0.23,-0.01,0.57,-0.98,50.7,-73.83,,-0.24,-0.24,-6.57,3.54,0.0,,-0.28
SQSP,-0.0,6.09,-206.52,-0.09,-480.97,-2.82,,3.04,-0.06,-0.27,0.98,0.57,0.65,0.58
SQNS,-0.5,2.7,-5.29,-0.16,-4.34,-653.8,,0.85,-0.7,-5.82,1.38,0.43,-0.58,-1.3
SQM,0.07,0.15,8.49,0.02,59.42,-49.81,['1968'],0.15,0.09,7.57,0.66,0.37,0.08,0.08
SQL,-1.77,2.04,0.61,-0.74,60.73,19.32,,-0.75,,,8.99,,-0.12,1.37
SQFT,-0.01,-0.05,0.24,-0.27,328.94,-10.15,,-0.04,0.02,-24.8,0.93,0.55,3.39,-0.01
SQ,0.03,0.08,8.75,0.01,-380.53,185.66,,0.07,0.04,14.69,0.99,0.33,0.23,0.04
SPXC,0.07,0.22,2.75,0.14,118.88,-12.78,['1912'],0.18,0.16,7.16,0.93,0.09,0.16,0.09
SPWR,-0.02,1.79,10.33,-0.01,611.07,148.14,['1985'],0.88,0.45,5.64,1.01,0.27,-1.8,-0.02
SPWH,0.09,0.32,1.37,0.25,118.62,-180.04,['1986'],0.25,,,0.93,,0.01,0.16
SPTN,0.02,0.06,1.51,0.06,378.78,43.95,['1917'],0.05,0.04,20.4,0.99,0.16,0.12,0.03
SPTK,0.01,-0.3,-14.44,0.02,0.0,0.0,,-0.14,-0.14,-8.54,0.0,0.0,0.0,-0.13
SPT,-0.19,-0.13,20.51,-0.01,27.3,-61.49,,-0.26,-0.26,-6.45,1.15,0.0,-0.01,-0.3
SPSC,0.07,0.09,9.91,0.01,24.76,-23.7,['1987'],0.12,0.12,9.53,0.86,0.0,0.0,0.09
SPRY,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
SPRU,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
SPRO,-0.48,-0.7,0.71,-1.44,29.79,,,-0.83,-0.83,-9.5,5.82,0.0,-0.02,-0.57
SPRC,-1.99,-97.91,0.28,-2.52,0.0,15.19,,-50.94,-50.94,-509.42,0.0,0.0,-0.0,-39.56
SPRB,-1.34,0.1,0.23,-1.64,67.21,-36.54,,-1.29,-1.23,-13.08,inf,0.04,-0.01,-9.74
SPR,0.0,-0.36,5.97,-0.2,-105.37,32.1,['1927'],-0.18,0.03,-5.26,1.08,0.47,-0.65,0.0
SPPI,-0.74,-1.39,1.52,-2.19,11.56,-12.43,['1987'],-1.44,-1.44,-15.09,inf,0.0,,-1.2
SPOT,-0.04,-0.09,6.79,-0.0,85.56,19.19,,-0.08,-0.09,-13.4,0.99,0.17,0.72,-0.07
SPOK,-0.07,-0.1,0.91,-0.14,296.28,143.19,['1986'],-0.12,-0.12,-9.53,1.08,0.0,0.0,-0.09
SPNT,0.0,-0.0,0.45,0.06,-83.71,1494.41,,0.0,-0.01,inf,1.0,0.08,-5.48,-0.0
SPNS,0.05,0.1,2.6,0.04,52.92,-27.36,['1982'],0.1,0.09,10.9,0.88,0.11,0.07,0.07
SPNE,-0.2,-0.25,0.84,-0.21,17.65,-29.05,,-0.32,,,1.27,,0.0,-0.25
SPLP,0.01,0.07,1.39,0.14,-1555.0,304.62,['1990'],0.05,0.03,20.3,0.87,0.28,0.11,0.02
SPLK,-0.13,-1.73,54.09,-0.11,79.78,-131.33,,-1.0,-0.02,-1.2,1.41,0.54,-0.16,-0.18
SPKB,-0.07,-0.4,-16.9,0.0,0.0,0.0,,-0.27,-0.27,-6.4,0.0,0.0,0.0,-0.37
SPK,-0.01,0.33,-62.21,-0.01,0.0,0.0,,0.16,0.16,7.85,0.0,0.0,0.0,-0.01
SPIR,-0.5,0.08,0.94,-0.11,-20.01,-30.3,,-0.46,-0.31,-5.27,2.41,0.18,-0.19,-0.69
SPI,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
SPH,0.04,0.19,2.4,0.12,26.77,-3.03,['1945'],0.14,0.08,7.94,0.83,0.54,0.32,0.05
SPGS,0.02,-0.29,-18.63,0.02,0.0,0.0,,-0.12,-0.12,-9.53,0.0,0.0,0.0,0.02
SPGI,0.2,3.41,41.17,0.04,15.96,-17.49,['1860'],1.9,0.62,6.73,0.45,0.29,0.03,0.27
SPG,0.06,0.66,11.63,0.06,13.76,6.55,,0.39,0.08,3.36,0.53,0.69,0.33,0.07
SPFI,0.01,0.14,1.33,0.11,28.07,311.81,['1941'],0.08,0.06,13.1,0.67,0.03,0.0,0.08
SPCM,-0.08,-1.88,0.0,0.0,0.0,0.0,,-1.02,-1.02,-11.18,0.0,0.0,0.0,-1.88
SPCE,-0.59,-1.39,1.42,-0.28,70.08,-11.5,,-1.28,,,98.06,,-0.0,-1.13
SPCB,-0.27,-1.52,12.7,-0.18,-9.89,-12.04,['1988'],-1.03,-0.03,-1.27,1.38,0.72,-0.77,-0.4
SPB,0.06,0.24,1.39,0.09,-7.33,-298.6,,0.18,0.09,6.46,0.94,0.45,0.6,0.08
SP,-0.01,-0.13,3.55,0.04,-193.57,24.58,['1929'],-0.08,0.0,-12.5,0.88,0.26,0.29,-0.02
SOVO,-0.01,-0.01,2.79,0.0,-111.08,-10.62,['1983'],-0.02,0.02,-49.8,0.92,0.4,0.51,-0.01
SOUN,,,0.0,0.0,-42.29,,,,,,,,,
SOTK,0.08,0.1,6.18,0.03,237.81,119.33,['1975'],0.13,,,0.89,,,0.1
SOS,,,,0.0,-357.8,,,,,,,0.0,0.0,
SOPH,-0.39,-0.73,0.51,-0.53,51.85,-22.13,,-0.76,,,2.77,,-0.01,-0.55
SOPA,-0.66,0.58,0.85,-1.27,303.48,-45.09,,-0.37,-0.37,-6.4,66.42,0.0,-0.0,-0.83
SONY,0.03,0.17,0.01,8.57,8.69,8.31,['1946'],0.12,0.11,9.43,0.89,0.03,0.01,0.05
SONX,-0.48,-0.08,0.87,-0.77,-0.7,6.93,,-0.52,-0.34,-5.32,2.33,0.23,-0.1,-0.81
SONO,0.02,0.03,3.79,0.07,-211.95,-55.89,,0.04,,,0.91,,0.0,0.03
SONN,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
SONM,-0.5,-0.97,0.37,-5.66,-692.7,15.01,['1999'],-0.98,,,1.69,0.0,,-0.95
SOND,-1.46,0.52,0.0,0.0,29.02,-8.21,,-1.2,-1.28,-13.63,2.12,0.07,-0.17,-0.23
SON,0.04,0.1,3.21,-0.01,-59.01,372.32,['1899'],0.09,0.05,11.61,1.01,0.23,-1.41,0.05
SOLO,-0.49,-0.68,0.53,-0.32,112.28,-34.48,,-0.83,-0.83,-9.5,29.94,0.0,0.0,-0.53
SOL,-0.0,-0.01,0.75,0.02,-195.46,-214.81,,-0.0,0.01,-inf,0.83,0.0,0.39,-0.0
SOI,0.03,0.07,1.7,-0.0,-76.96,-463.33,,0.06,,,1.0,,-0.94,0.03
SOHU,0.07,-0.04,0.42,1.69,-408.8,-59.57,1996,0.05,,,0.88,,0.08,0.08
SOHO,-0.04,2.03,-0.41,-0.78,-362.05,-289.3,,0.97,-0.19,-0.87,0.97,0.87,5.99,-0.04
SOFO,,,,0.0,-88.45,,['1991'],,,,,,,
SOFI,-0.04,1.54,0.83,-0.13,34.81,-446.42,,0.73,,,1.46,0.44,,-0.04
SOBR,-3.73,2.99,-70.24,-0.26,0.0,-57.88,,-2.24,8.48,84.35,0.0,0.17,-0.26,-14.69
SO,0.03,0.11,2.5,0.03,18.48,22.4,['1945'],0.08,0.05,13.0,0.82,0.39,0.45,0.03
SNY,0.06,0.1,1.68,0.05,86.99,-21.16,['1973'],0.11,0.09,9.99,0.78,0.14,0.04,0.07
SNX,0.03,0.1,1.22,0.04,15.75,-21.33,['1980'],0.08,0.06,13.1,0.98,0.14,0.21,0.05
SNV,0.01,0.13,1.27,0.13,33.79,-1499.5,['1888'],0.08,0.06,13.1,0.51,0.02,0.0,0.08
SNTI,-0.52,0.46,0.0,0.0,86.2,-28.26,,-0.29,-0.29,-6.35,15.65,0.0,0.0,-0.6
SNTG,0.51,-0.22,2.13,-0.03,0.0,-130.38,,0.4,0.4,6.5,0.0,0.01,0.0,1.11
SNT,0.04,0.06,0.95,0.19,525.32,-240.73,['1984'],0.07,0.07,14.99,0.97,0.0,0.05,0.06
SNSE,-5.5,0.15,0.29,-0.87,43.84,-25.29,['1999'],-5.42,,,inf,,-0.02,3.85
SNRH,-0.02,0.2,-16.7,0.01,0.0,166.29,,0.08,0.08,13.3,0.0,0.0,0.0,-0.02
SNPX,-1.03,-1.24,1.14,-0.33,-8.4,19.86,,-1.65,-1.65,-17.11,inf,0.0,0.0,-1.24
SNPS,0.08,0.13,9.38,0.02,20.63,-38.06,['1986'],0.15,0.15,8.17,0.82,0.0,0.0,0.11
SNPO,-0.02,-0.05,0.78,-0.06,9.35,-174.74,,-0.04,-0.01,-25.1,0.98,0.29,1.92,-0.02
SNOW,-0.19,0.24,8.28,-0.02,58.86,-22.75,,-0.07,-0.07,-14.99,1.59,0.0,0.0,-0.28
SNOA,-0.39,-0.76,0.58,-1.01,-7.93,54.11,['1999'],-0.77,,,1.47,,-0.0,-0.54
SNN,0.06,0.11,2.06,0.05,-5.96,12.07,['1856'],0.12,0.09,9.23,0.86,0.25,0.11,0.07
SNMP,-0.25,0.66,-0.08,-8.25,-87.86,29.16,,0.08,-0.51,7.4,0.79,0.15,10.29,0.44
SNGX,-0.85,-3.43,2.29,-0.51,21.71,-13.52,['1987'],-2.56,-1.29,-13.29,16.94,0.37,-0.07,-2.43
SNFCA,0.02,0.13,0.44,0.3,110.56,-114.18,['1965'],0.08,0.08,13.3,0.87,0.06,0.12,0.03
SNEX,0.01,0.15,2.21,0.06,40.4,-153.75,['1924'],0.08,0.04,12.9,1.0,0.04,0.0,0.08
SNES,-1.4,-2.16,3.83,-0.22,-10.82,6.49,,-2.48,,,15.89,,-0.0,-1.76
SNDX,-0.49,-0.85,2.94,0.02,-42.59,-113.22,,-0.92,-0.87,-9.79,0.81,0.04,0.07,-0.63
SNDR,0.07,0.12,1.86,0.09,30.06,199.49,['1935'],0.13,0.12,8.89,0.91,0.05,0.02,0.08
SNDL,-0.53,1.57,3.99,-0.04,94.97,53.81,,0.26,,,2.25,,-0.01,-0.96
SNDA,-0.08,-1.41,-2.0,1.34,181.49,-91.23,['1990'],-0.78,0.13,0.02,1.16,0.84,-1.17,-0.19
SND,0.03,0.04,0.36,-0.59,-52.06,-114.6,,0.05,0.05,20.5,1.35,0.04,-0.05,0.03
SNCY,0.03,0.1,2.31,0.07,-704.16,133.06,['1983'],0.08,0.07,13.2,0.93,0.18,0.63,0.05
SNCR,-0.14,-0.76,0.95,-0.26,-9.15,-734.19,,-0.52,-0.2,-3.92,1.04,0.3,-0.51,-0.21
SNCE,-0.46,-0.08,0.63,-1.23,134.66,-35.52,,-0.5,-0.5,-7.0,2.06,0.0,0.0,-0.59
SNBR,0.15,-0.53,-1.45,0.25,32.74,-25.39,['1987'],-0.12,-0.12,-9.53,0.91,0.0,0.03,2.41
SNAX,-0.91,0.22,0.5,-3.91,28.6,-13.76,,-0.8,-0.61,-7.35,1.98,0.0,-0.1,-0.24
SNAP,-0.24,-0.38,4.17,-0.03,-24.88,-4.13,,-0.43,-0.27,-5.03,1.17,0.3,-0.03,-0.28
SNAL,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
SNA,0.12,0.2,3.06,0.06,7.76,-5.57,['1920'],0.22,0.22,6.75,0.75,0.0,0.05,0.14
SMWB,-0.3,-0.17,4.27,-0.19,118.91,18.18,,-0.38,-0.38,-6.43,1.48,0.0,-0.03,1.51
SMTI,-0.2,-0.1,9.09,-0.03,-522.38,-59.22,,-0.25,,,1.31,,-0.0,-0.25
SMTC,0.07,0.1,2.56,0.07,47.83,11.28,['1960'],0.12,0.1,9.33,0.8,0.15,0.04,0.07
SMSI,-0.04,-0.04,1.17,-0.26,-465.93,-86.14,['1982'],-0.06,-0.06,-17.27,1.28,0.0,,-0.04
SMRT,-0.37,0.33,1.04,-0.15,58.27,-40.65,,-0.2,,,1.64,,-0.0,-0.61
SMR,-1.22,0.13,0.0,0.0,20.13,-8.42,,-1.16,-1.16,-12.46,61.9,0.0,-0.01,0.21
SMPL,0.02,0.03,2.54,0.03,-77.41,-3.02,,0.04,0.04,25.4,0.83,0.19,0.11,0.02
SMP,0.06,0.12,1.38,0.11,30.71,-2.49,['1919'],0.12,0.12,9.53,0.89,0.0,0.01,0.1
SMMT,-0.37,-0.48,1.04,-1.02,-86.12,-10.7,,-0.61,-0.61,-7.74,48.64,0.0,-0.0,-0.46
SMMF,0.01,0.13,1.16,0.13,19.28,-15.05,['1987'],0.08,0.06,13.1,0.5,0.03,0.0,0.1
SMLR,0.55,0.8,4.3,0.09,72.22,-31.33,,0.95,0.95,10.55,0.63,0.0,,0.8
SMLP,0.0,-0.08,0.2,-0.14,-323.77,-111.76,,-0.04,0.02,-24.8,0.83,0.54,0.97,0.0
SMIT,-0.09,-1.85,6.31,-0.86,-262.77,5450.9,['1984'],-1.02,-0.18,-2.78,2.07,0.11,-0.0,-0.12
SMIH,-0.0,0.03,-13.29,-0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
SMID,0.07,0.13,3.82,0.06,78.77,-246.66,['1960'],0.14,0.13,8.44,0.88,0.07,0.03,0.1
SMHI,-0.05,-0.12,0.44,0.17,-45.79,-760.14,['1989'],-0.11,-0.03,-9.39,1.34,0.36,-0.49,-0.06
SMG,0.1,0.47,2.91,0.17,213.21,62.3,['1868'],0.34,0.13,4.24,0.85,0.46,0.11,0.13
SMFR,,,0.28,-2.27,246.2,-42.51,,,,,3.1,0.02,-0.01,
SMFL,-1.03,0.78,0.0,0.0,85.34,-35.31,,-0.64,1.65,14.94,1.58,0.44,-0.48,-0.03
SMFG,0.0,0.04,0.0,10.93,47.01,-69.83,,0.02,0.01,50.1,0.72,0.08,0.0,0.01
SMCI,0.06,0.11,3.28,0.06,68.28,-248.89,['1993'],0.12,0.11,9.43,0.94,0.05,0.02,0.1
SMBK,0.01,0.07,1.14,0.07,27.1,-24.75,,0.05,0.04,20.4,0.6,0.03,0.0,0.06
SMBC,0.01,0.14,1.43,0.1,22.19,-20.86,['1887'],0.08,0.07,13.2,0.49,0.02,0.0,0.11
SMAR,-0.15,-0.27,7.12,-0.05,48.9,-8.17,,-0.29,-0.29,-6.35,1.29,0.0,,-0.24
SMAP,-0.01,-0.5,122.89,-0.0,0.0,0.0,,-0.26,-0.26,-6.45,0.0,0.0,0.0,-0.01
SM,-0.02,-0.06,2.49,0.01,22.45,-11.22,['1908'],-0.05,0.01,-19.9,0.92,0.4,0.77,-0.03
SLVR,0.0,-0.06,-18.35,0.0,0.0,0.0,,-0.03,-0.03,-33.63,0.0,0.0,0.0,0.0
SLVM,,,12.74,0.14,9.92,3.71,['1898'],,,,0.87,0.52,0.0,
SLS,-0.99,-2.51,1.82,-0.56,-6.63,27.28,,-2.24,-2.24,-22.85,3.58,0.0,,-1.43
SLRX,-0.34,-0.0,2.29,-0.14,131.7,,,-0.34,-0.34,-6.34,7.96,0.0,0.0,-0.59
SLRC,0.03,0.06,0.74,0.1,65.62,-152.87,,0.06,0.05,17.17,0.35,0.4,0.33,0.03
SLQT,0.03,-0.04,0.27,-2.79,-90.56,-68.04,['1999'],0.01,0.03,100.3,1.39,0.54,-0.15,0.03
SLP,0.09,0.1,4.51,0.02,13.72,,['1996'],0.14,0.14,8.54,0.72,0.0,,0.1
SLNO,-0.59,-1.19,4.51,-0.39,45.43,-24.35,['1999'],-1.18,-1.18,-12.65,inf,0.0,,-0.7
SLNH,0.12,0.16,0.11,-0.52,16.27,215.79,,0.2,0.2,7.0,1.31,0.0,-0.42,0.14
SLNG,-0.1,-0.13,1.96,-0.07,-4.87,-10.45,,-0.16,-0.12,-7.45,1.11,0.12,-0.11,-0.12
SLNA,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
SLN,-0.42,-2.42,54.58,-0.08,31.22,-501.25,,-1.63,-1.63,-16.91,4.69,0.0,-0.0,-0.52
SLM,0.03,0.35,2.64,0.23,34.23,244.77,['1972'],0.2,0.05,5.5,0.25,0.2,0.0,0.1
SLI,-0.23,-0.25,3.61,-0.06,0.0,-14.13,['1998'],-0.36,,,0.0,,-0.0,-0.24
SLGN,0.05,0.23,3.69,0.06,20.71,1.26,['1987'],0.16,0.06,6.85,0.89,0.48,0.18,0.06
SLGL,-0.33,-0.37,1.98,0.03,-38.52,74.66,['1997'],-0.52,-0.52,-7.12,0.91,0.0,0.0,-0.36
