symbol,lookahead,adj growth rate,wacc,terminal val,dcf,current price,future price,growth,niev,adj growth,avg roc,cash,net_margin,roa
SMTX,0.0,0.0,0.0659,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMTC,106814400.0,0.32,0.11789999999999999,1083982545.4545455,2524538777.31,29.36,39.18,33.0,0.07,0.32,0.07,2.18,0.17,0.07
SMSI,-26386550.0,-3.12,0.07980000000000001,3977670.886075949,929823931.36,2.3,17.04,641.0,-0.25,-3.12,-0.04,1.72,-0.53,-0.04
SMRT,-61166850.0,0.39,0.095,,-1974105079.03,2.48,-10.18,-509.99999999999994,-0.15,0.39,-0.61,6.11,-0.65,-0.37
SMPLW,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPL,92287900.0,-0.52,0.016,-273876909.09090906,12625722651.27,40.05,131.47,227.99999999999997,0.03,-0.52,0.02,0.66,0.09,0.02
SMMT,-75311700.0,-0.58,0.011000000000000001,121245548.38709678,-13356261908.43,0.78,-136.69,-17624.0,-1.16,-0.58,-0.46,2.8,-48.98,-0.37
SMMF,38877300.0,0.13,0.0444,1380766400.0,-590730325.82,28.5,-45.43,-259.0,0.12,0.13,0.1,0.03,0.36,0.01
SMIT,-2791209.6,-1.76,0.0203,19817256.216216218,-922303234.75,1.02,-242.2,-23845.0,-0.85,-1.76,-0.12,0.18,-0.33,-0.09
SMCP,0.0,0.0,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCI,242388550.0,0.46,0.1001,-1082746736.8421052,-10972419863.33,86.7,-214.83,-348.0,0.06,0.46,0.1,0.18,0.05,0.06
SMBK,29571500.0,0.18,0.011000000000000001,505013600.0,3849004410.11,29.98,229.08,664.0,0.07,0.18,0.06,0.26,0.26,0.01
SMBC,40093650.0,0.15,0.0977,831526222.2222222,-1490863861.21,52.4,-167.74,-420.0,0.1,0.15,0.11,0.03,0.38,0.01
SLVO,0.0,0.0,0.005600000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLS,-17594150.0,-0.04,0.2002,338273000.0,-190120975.77,2.67,-11.97,-548.0,-0.49,-0.04,-1.43,4.29,-2.72,-0.99
SLRC,50631100.0,0.44,0.011000000000000001,-702525200.0,-25636795923.94,15.03,-606.63,-4136.0,0.09,0.44,0.03,0.91,0.43,0.03
SLQD,0.0,0.0,0.0006,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLP,10610550.0,0.09,0.069,,,41.88,,,0.01,0.09,0.1,6.67,0.23,0.09
SLNOW,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLNO,-26273500.0,0.3,0.009899999999999999,-110992000.0,-5708273172.28,1.02,-71.53,-7113.0,-0.38,0.3,-0.7,2.66,-inf,-0.59
SLMBP,0.0,0.0,0.07,1287572000.0,-29672093000.0,58.5,-68.11,-216.0,0.3,0.0,0.1,0.21,0.0,0.03
SLM,986436050.0,0.23,0.0742,-2575144000.0000005,-28223002729.04,17.2,-96.27,-660.0,0.23,0.23,0.1,0.21,0.56,0.03
SLIM,0.0,0.0,0.19949999999999998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLGN,305218850.0,0.14,0.057800000000000004,41033460000.00001,37649765833.82,54.18,341.0,529.0,0.06,0.14,0.06,0.42,0.06,0.05
SLGL,2737850.0,-0.26,0.025699999999999997,26166400.0,-631044017.68,4.55,-27.3,-700.0,0.03,-0.26,-0.36,1.72,0.1,-0.33
SLDB,-61359800.0,0.03,0.018000000000000002,7954231999.999998,-8900054772.4,6.77,-80.69,-1292.0,-0.1,0.03,-0.73,5.05,-5.3,-0.62
SLCT,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKYY,0.0,0.0,0.0091,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKYW,95123500.0,-3.34,0.0581,-1015323148.3870968,-2298859242.7,18.12,-45.63,-352.0,0.12,-3.34,0.03,0.22,0.04,0.03
SKYS,-35751850.0,-2.05,0.0747,-55752411.76470588,-1391277596.1,7.17,-inf,-inf,-0.28,-2.05,-0.07,0.13,-0.86,-0.05
SKOR,0.0,0.0,0.0015,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKIS,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIVB,1558050000.0,0.17,0.0989,20020000000.0,-157756998800.81,224.92,-2688.09,-1295.0,0.14,0.17,0.12,0.04,0.32,0.01
SITO,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRI,1116900000.0,1.78,0.0737,-3399232876.712329,1362842408293.19,6.24,340.75,5361.0,0.05,1.78,0.13,0.06,0.15,0.09
SIR,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SINO,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SINA,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMO,170001700.0,0.31,0.08220000000000001,767885925.9259259,4868461255.18,63.57,139.4,119.0,0.09,0.31,0.18,1.28,0.22,0.14
SILC,8959850.0,0.02,0.09970000000000001,-190580000.0,-91119425.54,46.19,-13.24,-129.0,0.03,0.02,0.06,0.58,0.08,0.05
SIGM,0.0,0.0,0.0949,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGI,343261450.0,0.24,0.0747,4854872941.176471,24744252458.88,95.08,411.56,333.0,0.07,0.24,0.08,0.0,0.12,0.03
SIFI,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIEN,-53109700.0,-0.04,0.0159,-1960140000.0,-6163195296.01,0.2854,-106.04,-37255.0,-3.77,-0.04,-0.76,0.65,-0.77,-0.46
SIEB,4303550.0,-0.04,0.0015,-164502000.0,-3446680426.25,1.63,-111.35,-6931.0,0.1,-0.04,0.25,0.0,0.08,0.2
SIC,-8375050.0,-1.57,0.08560000000000001,-29413647.05882353,255543586.82,14.49,inf,inf,-0.03,-1.57,-0.02,0.03,-0.02,-0.01
SHY,0.0,0.0,0.0002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHV,0.0,0.0,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSP,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHPG,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOS,0.0,0.0,0.10369999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOO,162076300.0,-2.77,0.09300000000000001,-61464000.0,1841316119.86,35.05,22.62,-35.0,0.07,-2.77,0.12,0.5,0.1,0.09
SHLO,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHLDW,0.0,0.0,0.0709,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHLD,0.0,0.0,0.08960000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHIPW,0.0,0.0,0.011000000000000001,1240165333.333333,-5757329272.73,0.0297,-inf,-inf,-42.78,0.0,7.47,0.26,0.0,6.11
SHIP,35145800.0,-0.7,0.067,-545666415.0943396,-7442028699.76,0.5171,-42.99,-8414.0,0.46,-0.7,-0.08,0.47,0.27,-0.02
SHBI,13062800.0,-0.09,0.0906,35126000.0,-3391648390.19,19.9,-171.25,-961.0,0.04,-0.09,0.08,0.19,0.2,0.01
SGYP,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGRY,-60265000.0,-0.11,0.022400000000000003,-15048799999.999996,-2368989265.87,29.2,-26.52,-191.0,-0.03,-0.11,-0.03,0.73,-0.03,-0.02
SGRP,-1512150.0,-0.83,0.0796,-5518341.463414634,-37091014.01,1.3,-1.74,-234.0,-0.06,-0.83,0.01,0.27,-0.01,0.01
SGOC,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGMS,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGMO,-151543100.0,0.25,0.07769999999999999,-1039866285.7142856,,3.65,,,-0.34,0.25,-0.19,1.4,-1.61,-0.16
SGMA,0.0,0.0,0.032400000000000005,-0.0,0.0,5.55,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
SGLBW,0.0,0.0,0.011000000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGLB,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGH,56573450.0,-4.14,0.021,-91856395.0617284,-226082418244.32,16.82,-9161.0,-54565.0,0.16,-4.14,0.05,0.7,0.04,0.03
SGEN,-573300350.0,-1.62,0.046799999999999994,279845831.3253012,-24766764505.22,122.41,-135.44,-211.0,-0.03,-1.62,-0.07,0.75,-0.43,-0.06
SGC,25024000.0,0.41,0.0725,144668160.00000003,-190642652.92,9.95,-11.94,-220.00000000000003,0.19,0.41,0.08,0.08,0.05,0.06
SGBX,-9207772.9,0.32,0.011000000000000001,16031395.85185185,-1037094444.58,1.29,-86.52,-6806.999999999999,-0.7,0.32,-0.74,1.12,-0.28,-0.49
SGA,9483450.0,-1.79,0.0478,,590884316.26,27.25,117.18,330.0,0.07,-1.79,0.04,2.85,0.1,0.04
SFST,39704350.0,0.33,0.0801,435044480.00000006,-771848278.28,48.73,-97.54,-300.0,0.12,0.33,0.1,0.06,0.4,0.01
SFNC,230482600.0,0.05,0.064,-47819927999.99999,-14232953276.0,22.76,-123.95,-645.0,0.1,0.05,0.06,0.08,0.33,0.01
SFM,207533450.0,0.16,0.09300000000000001,5398489777.777778,4569954371.23,34.52,40.71,18.0,0.06,0.16,0.1,0.48,0.04,0.08
SFLY,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFIX,-176052850.0,4.16,0.0079,25683456.31067961,-76098255730296.5,3.79,-913396.41,-24100269.0,-0.5,4.16,-0.12,0.44,-0.1,-0.08
SFET,-11156250.0,0.09,0.003,-190008000.00000003,-6207347753.58,3.34,-207.22,-6304.0,-0.13,0.09,-1.71,0.71,-1.28,-0.84
SFBS,176573900.0,0.1,0.121,5736224000.000001,-10431097790.1,77.01,-192.42,-350.0,0.05,0.1,0.16,0.3,0.55,0.02
SFBC,0.0,0.0,0.098,-501748000.0,-414033000.0,39.875,-158.18,-497.0,0.09,0.0,0.07,0.23,0.0,0.01
SESN,-285600.0,0.09,0.0949,-1432579200.0000002,-1679965892.05,0.539,-8.42,-1662.0,-0.0,0.09,-0.39,14.06,-0.01,-0.36
SES,-26566750.0,0.4,0.0207,-60782222.22222222,-3905116361.33,4.93,0.0,-100.0,0.0,0.4,-0.42,14.61,-inf,-0.38
SELF,2789063.35,2.32,0.004,2282206.0722891567,25327706072.99,5.07,2365.17,46550.0,0.06,2.32,0.02,1.93,0.31,0.02
SELB,-21833950.0,-0.12,0.0391,228403259.25925925,-3344197961.46,1.33,-28.67,-2256.0,-0.17,-0.12,-2.24,1.58,-0.3,-0.65
SEII,-3304761.75,-0.34,0.0044,2228076.117647059,-723341025.17,0.004752,-3.02,-63652.0,-3.42,-0.34,5.15,0.01,-16.35,-1.73
SEED,-77799650.0,-0.03,0.0934,,-918591839.02,10.36,-161.12,-1655.0,-1.55,-0.03,17.25,0.05,-1.97,-0.42
SEDG,143794500.0,0.07,0.044000000000000004,37791519999.99999,,308.77,,,0.01,0.07,0.11,1.01,0.09,0.09
SECO,-480890050.0,1.2,0.1168,-571778235.2941177,-69191876103.03,1.9432,-979.33,-50498.0,-4.12,1.2,-0.02,0.12,-0.18,-0.02
SEAC,-6315500.0,0.0,0.07629999999999999,,-229096385.93,0.42265,-6.16,-1557.0,-0.47,0.0,-0.39,1.58,-0.27,-0.29
SDVY,0.0,0.0,0.0029,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ,0.0,0.0,0.0014000000000000002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYX,-27936100.0,0.65,0.0849,,,2.3,,,-0.6,0.65,-0.62,7.67,-2.5,-0.5
SCWX,-33822350.0,0.07,0.015700000000000002,647053333.3333333,1551187159.5,6.91,109.22,1481.0,-0.07,0.07,-0.04,0.83,-0.07,-0.03
SCSC,75478300.0,0.41,0.10210000000000001,-452611851.8518518,-3545634153.51,30.65,-138.22,-551.0,0.11,0.41,-0.02,0.05,0.03,-0.01
SCPH,-23828900.0,-0.01,0.0098,2822767999.9999995,-5596428964.72,7.05,-204.58,-3002.0,-0.15,-0.01,-0.39,5.0,-inf,-0.35
SCOR,-42531450.0,0.07,0.0697,184756000.0,216829095.74,1.36,2.38,75.0,-0.4,0.07,-0.26,0.13,-0.14,-0.2
SCON,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHL,68765000.0,-2.88,0.0964,,2471724807.51,40.11,75.13,87.0,0.06,-2.88,0.01,0.51,0.05,0.01
SCACW,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCACU,0.0,0.0,0.1349,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAC,0.0,0.0,0.0949,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBUX,3569405000.0,0.58,0.08289999999999999,-20966118918.91892,137419473925.36,105.05,0.0,-100.0,0.0,0.58,0.19,0.79,0.14,0.13
SBT,19881500.0,-1.07,0.0278,-47419542.85714285,-375930158.27,6.66,-7.45,-212.0,0.07,-1.07,0.04,0.18,0.22,0.01
SBSI,0.0,0.0,0.0489,-0.0,0.0,35.96,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
SBRA,-96267600.0,-0.35,0.011000000000000001,-1611502608.695652,,13.07,,,-0.04,-0.35,0.01,0.76,-0.29,0.01
SBPH,0.0,0.0,0.0788,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBOT,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBNYW,0.0,0.0,0.106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBNY,780674850.0,0.18,0.11359999999999999,7902596000.0,-96083340152.4,136.0,-1584.69,-1265.0,0.11,0.18,0.07,0.27,0.47,0.01
SBLKZ,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBGI,-351900000.0,-12.07,0.042699999999999995,231300546.44808745,1.0277321345837931e+17,18.24,1985445546.52,10885118028.0,-0.3,-12.07,-0.04,0.68,-0.07,-0.04
SBFGP,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBFG,15535450.0,0.11,0.10550000000000001,409427200.00000006,-898919267.22,16.5,-129.22,-883.0,0.16,0.11,0.08,0.13,0.29,0.01
SBCF,105742550.0,0.19,0.0942,1180392571.4285717,-4722688612.56,34.94,-80.94,-332.0,0.06,0.19,0.08,0.09,0.35,0.01
SBBX,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBBP,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBAC,201980400.0,2.26,0.0451,-814516923.0769231,1160584080737.88,295.25,10669.0,3514.0,0.01,2.26,0.01,0.6,0.1,0.01
SAUC,0.0,0.0,0.068,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SATS,61943750.0,-0.59,0.0584,-2589493581.395349,21533130118.25,17.08,556.03,3155.0,0.05,-0.59,-0.0,1.16,0.04,-0.0
SASR,199840950.0,0.32,0.0858,948018240.0,-4700692482.01,36.14,-103.04,-385.0,0.14,0.32,0.08,0.04,0.41,0.01
SANW,-30936047.5,0.44,0.011000000000000001,-56418627.2,-3961263791.82,1.1514,-102.32,-8987.0,-0.82,0.44,-0.23,0.04,-0.51,-0.15
SANM,228648300.0,-0.35,0.084,-1297283393.939394,5858360490.23,67.4,91.0,35.0,0.06,-0.35,0.04,0.37,0.04,0.03
SAMG,12489050.0,0.12,0.08199999999999999,671334857.1428571,1279789448.4,19.14,132.58,593.0,0.08,0.12,0.07,1.39,0.11,0.06
SALM,35286900.0,1.54,0.0681,43976202.53164557,19551187034.45,1.33,912.25,68490.0,1.16,1.54,-0.02,0.03,0.16,-0.02
SAL,14002050.0,0.16,0.0832,211764800.0,-886434574.7,30.9,-309.76,-1102.0,0.19,0.16,0.08,0.13,0.31,0.01
SAGE,-389208200.0,-0.63,0.0652,586451343.2835821,-26246390627.93,43.61,-445.55,-1122.0,-0.18,-0.63,-0.28,3.45,-72.59,-0.25
SAFT,111103500.0,0.12,0.042300000000000004,1945047000.0,5291636896.53,88.84,353.19,298.0,0.1,0.12,0.12,0.06,0.15,0.06
SAEX,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SABR,-789198650.0,-2.21,0.011000000000000001,-1304841379.3103447,-91527063567.61,6.22,-282.98,-4650.0,-0.46,-2.21,-0.08,1.37,-0.55,-0.08
RYTM,-59170200.0,0.08,0.0489,-3784794000.0,-6201285706.81,28.32,0.0,-100.0,0.0,0.08,-0.46,1.36,-22.07,-0.42
RYAAY,-204680000.0,-0.8,0.0897,-6366635294.117647,10467162228.89,77.86,46.19,-41.0,-0.01,-0.8,0.01,0.49,-0.05,0.0
RXIIW,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXII,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWLK,-10825600.0,-0.1,0.0042,,-5501435753.21,0.9159,-88.09,-9718.0,-0.22,-0.1,-1.01,21.88,-2.13,-0.67
RVSB,18547000.0,0.15,0.07780000000000001,227840888.8888889,-1073371634.84,7.96,-48.43,-708.0,0.12,0.15,0.09,0.16,0.33,0.01
RVNC,-239113500.0,0.2,0.011000000000000001,-10980476000.000002,-43074801967.38,22.15,-599.97,-2809.0,-0.18,0.2,-0.58,1.64,-3.62,-0.5
RVLT,0.0,0.0,0.07980000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RVEN,0.0,0.0,0.0755,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUTH,35933750.0,-0.95,0.10949999999999999,-161667200.0,688761411.93,16.96,20.07,18.0,0.07,-0.95,0.1,0.68,0.1,0.07
RUSHB,0.0,0.0,0.0655,-15327598000.0,15632413935.48,54.14,1256.27,2220.0,0.08,0.0,0.08,0.15,0.0,0.05
RUSHA,205202750.0,0.21,0.0646,4716184000.0,16881005761.38,52.2,391.95,651.0,0.08,0.21,0.08,0.15,0.05,0.05
RUN,-67509550.0,-1.82,0.0318,-982346695.652174,-170175548608.79,32.15,-822.08,-2657.0,-0.01,-1.82,-0.0,0.61,-0.05,-0.0
RUBY,-167064950.0,0.23,0.015,-980879466.6666667,-20309448471.23,0.2098,-226.0,-107822.0,-10.42,0.23,-0.5,6.52,-inf,-0.46
RTTR,0.0,0.0,0.0895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTRX,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTIX,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSYS,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSLS,-52643050.0,0.24,0.011000000000000001,,-2946545965.86,0.1541,-165.69,-107621.0,-22.6,0.24,-1.71,3.11,-4.55,-1.34
RRR,205572500.0,8.99,0.0151,3952855111.111111,3.184576876928459e+16,43.72,518436129.78,1185809895.0,0.09,8.99,0.02,1.34,0.15,0.02
RRGB,-42501700.0,7.45,0.0495,39297518.98734177,-1124028443897169.9,8.24,-71520370.31,-867965759.0,-0.39,7.45,-0.11,0.1,-0.04,-0.09
RPIBC,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPD,-124383900.0,0.29,0.0132,-934915428.5714284,5215506935.78,31.42,91.23,190.0,-0.08,0.29,-0.17,0.35,-0.27,-0.1
RP,0.0,0.0,0.0877,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROST,1464200650.0,4.08,0.0873,951616159.36255,319546222304121.0,119.0,904384.67,759887.0,0.04,4.08,0.21,1.17,0.09,0.14
ROSEW,0.0,0.0,0.33399999999999996,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSEU,0.0,0.0,0.0088,-0.0,0.0,10.31,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSE,0.0,0.0,0.0088,25059216.0,-380405126.91,10.24,-26.46,-358.0,0.04,0.0,0.05,12.85,0.0,0.05
ROLL,55305250.0,-0.08,0.026099999999999998,-2730676000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROKU,206027250.0,-2.19,0.0159,-128500866.359447,22391584158.13,60.73,190.23,213.0,0.03,-2.19,-0.01,2.94,0.09,-0.0
ROIC,45481800.0,0.1,0.0928,4726175999.999999,1710293773.5,15.04,14.09,-6.0,0.03,0.1,0.02,0.21,0.19,0.02
ROCK,64284650.0,0.04,0.0964,inf,-252575031.97,50.99,-7.73,-114.99999999999999,0.05,0.04,0.08,0.04,0.06,0.06
ROBT,0.0,0.0,0.0015,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROAD,17150450.0,-0.16,0.035,-778751999.9999999,-852428194.34,29.58,-20.92,-171.0,0.01,-0.16,0.09,0.36,0.02,0.07
RNWK,-18683850.0,0.57,0.0891,,,0.7218,,,-0.65,0.57,-0.31,1.47,-0.38,-0.2
RNST,149508200.0,0.17,0.0941,1697020000.0,-11595495410.24,40.73,-208.0,-611.0,0.08,0.17,0.05,0.13,0.27,0.01
RNSC,0.0,0.0,0.0054,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNMC,0.0,0.0,0.0014000000000000002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNLC,0.0,0.0,0.0014000000000000002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNET,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNEM,0.0,0.0,0.0034000000000000002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDV,0.0,0.0,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDM,0.0,0.0,0.0005,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDB,8160850.0,0.37,0.07629999999999999,608924727.2727273,4165885994.29,27.0,816.8,2925.0,0.07,0.37,0.05,0.18,0.18,0.01
RMTI,-27772900.0,0.01,0.0904,-312113454.54545456,-936478603.05,1.1642,-9.97,-956.0,-0.3,0.01,-0.89,0.63,-0.53,-0.61
RMR,30341600.0,-0.13,0.0003,-446196705.8823529,470782723867.71,28.82,30402.5,105391.00000000001,0.08,-0.13,0.12,1.97,0.2,0.1
RMNI,63936150.0,0.83,0.0097,782982.1194941126,15458597422.56,4.18,177.81,4154.0,0.21,0.83,0.23,0.36,0.2,-0.02
RMGN,0.0,0.0,0.1223,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMCF,-290442.45,-0.68,0.10490000000000001,-5497330.222222222,29058084.53,6.05,4.74,-22.0,-0.01,-0.68,0.02,1.43,-0.01,0.02
RMBS,15583900.0,-0.54,0.1073,,3210843075.12,38.36,29.36,-23.0,0.0,-0.54,-0.05,0.4,0.06,-0.05
RMBL,-8266250.0,-0.06,0.039,229935333.3333333,-2574422079.32,8.0,-172.99,-2262.0,-0.08,-0.06,-0.6,0.27,-0.01,-0.24
RLM,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RLJE,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RKDA,-12461000.0,0.55,0.018799999999999997,,-3005779331.46,0.3362,-135.49,-40400.0,-1.97,0.55,-0.55,5.69,-2.16,-0.47
RIVE,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIOT,-6737100.0,-0.31,0.2927,,,4.96,,,-0.01,-0.31,-2.21,2.84,-0.04,-1.22
RING,0.0,0.0,0.1894,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RILYZ,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RILYL,0.0,0.0,0.07,-1340820000.0,-2554203000.0,24.4799,0.0,-100.0,0.0,0.0,0.08,0.11,0.0,0.05
RILYH,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RILYG,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RILY,378295900.0,1.55,0.0916,157743529.41176468,186069054549.83,45.96,6749.07,14585.0,0.35,1.55,0.08,0.11,0.28,0.05
RIGL,-15226900.0,-0.22,0.11470000000000001,-112753333.33333334,-52108343.84,0.8335,-0.3,-136.0,-0.13,-0.22,-0.5,0.3,-0.13,-0.33
RICK,25785600.0,-1.63,0.135,-58305131.31313131,167013167.34,89.91,17.58,-80.0,0.04,-1.63,0.05,1.55,0.16,0.05
RIBTW,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBT,-7606650.0,0.07,0.0487,-57366400.00000001,-252397234.23,1.14,-4.95,-534.0,-0.15,0.07,-0.39,0.64,-0.29,-0.31
RGSE,0.0,0.0,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
